id,xxx,prediction
892,1LJQXTYSD,clust32
893,ZCBM316RK,clust32
894,BUOA5O63N,clust32
895,H8C8V4AOO,clust32
896,WX691AEUB,clust32
897,UVL3BHMRW,clust32
898,WBGKN6VX7,clust32
899,YFJ40FE2Y,clust32
900,C7D87FBF8,clust32
901,TL5OO5R8X,clust32
902,XNLIYXD7V,clust32
903,GDHLQ26SW,clust32
904,FZGA6N8S6,clust32
905,LQ0OOXHHH,clust32
906,FVBVMCJA7,clust32
907,MKA8MAKIE,clust32
908,SF5Z8M52N,clust32
909,8LV6Z4WO2,clust32
910,D8QAFWQOD,clust32
911,T4H5XJDSA,clust32
912,MGX8Y07BI,clust32
913,G19FYGBGX,clust32
914,MQK4N941E,clust33
915,WB3T56IPF,clust33
916,O7D7V3HOB,clust33
917,HX89G50GS,clust33
918,BSLK9A4T4,clust33
919,6129UFQJW,clust33
920,STSDO7166,clust33
921,0NTBWXI0O,clust33
922,7A7TZMQPS,clust33
923,70IZI8N5P,clust33
924,66OUPN57G,clust33
925,HHYPF3FXQ,clust33
926,9CGMOJCD6,clust33
927,322H18CTM,clust33
928,5GO9RSA8M,clust33
929,VV868A5P7,clust33
930,SXEL7ODTH,clust33
931,IRU794JV7,clust33
932,S1K1G9PDC,clust33
933,BQ1BYKOC5,clust33
934,VPGEFD68Q,clust33
935,OOCANZJ4I,clust33
936,ZKHZT7GA2,clust33
937,HXYM9F2JM,clust33
938,487Q5O8JW,clust33
939,55P76QZAD,clust33
940,P6ZQSNJMJ,clust33
941,3F2TB1VFZ,clust33
942,HFSDFMLW1,clust33
943,8JMYY60MW,clust33
944,GAZXQ4TGY,clust33
945,DP4I0YH4L,clust33
946,DS78QQXGW,clust33
947,XSV12UB19,clust33
948,9M4KI7VJT,clust33
949,Y42FJY7MM,clust33
950,8X3I7ZB8Y,clust33
951,QIFFCYOXT,clust33
952,7CG1FRL8H,clust33
953,IPZTD57Z2,clust34
954,00ZNUSEGA,clust34
955,5LYFOIPMB,clust34
956,WPI6QZIIO,clust34
957,BKS6SKZYM,clust34
958,E5R4E4Y6B,clust34
959,IL9E41V7L,clust34
960,Z5LWLCLGQ,clust34
961,S1NCEXVDW,clust34
962,H7DF829NM,clust34
963,7Q1COC0ZE,clust34
964,WPCIJLU3N,clust34
965,YXWMD7TKP,clust34
966,IBHOBOJ9M,clust34
967,IK0WQV4EZ,clust34
968,5ZIUAFFN5,clust34
969,TKO46DUH6,clust34
970,XKKICXYZP,clust34
971,JDN12FVDI,clust34
972,GCKRVBPPJ,clust34
973,MYI6H8VUT,clust34
974,N837YTFXG,clust34
975,27FLMZ4FU,clust34
976,438YCL6BW,clust34
977,ZJ1WCCWV3,clust34
978,HR3YI4IEL,clust34
979,8VAWAYQ85,clust34
980,4T3ZO96L4,clust34
981,2IZME9E4G,clust34
982,EPS6ZMQ2C,clust34
983,5FIPYRP0I,clust34
984,55R9X4V1C,clust34
985,TNPD5P8SZ,clust34
986,937QH94CS,clust34
987,VZF1YA17E,clust34
988,YAGWP5YJB,clust34
989,5GP1AA81E,clust34
990,VONX880X0,clust34
991,2KFBHLOA8,clust34
992,ZJ0WF81H8,clust34
993,RN0P2YXM8,clust34
994,M85LHZILJ,clust34
995,TXSUAB058,clust34
996,99UL4XM5J,clust34
997,U07A2TG7S,clust35
998,1L9BJ36D5,clust35
999,MN78V0SH2,clust35
1000,J1UXNIE31,clust35
1001,C5TY8KO0M,clust35
1002,Y4XN27Q2X,clust35
1003,9S67P57VH,clust35
1004,L0AH57QDM,clust35
1005,0UUG7BU8I,clust35
1006,E4WE0ES3E,clust35
1007,RDCR8K03W,clust35
1008,4WNMT60TT,clust35
1009,QMFPEGDU9,clust35
1010,DUKCTPUNA,clust35
1011,0GOD0JXOI,clust35
1012,7J3RU826H,clust35
1013,46PK6FKX2,clust35
1014,BCCR6CX97,clust35
1015,QQPIB6WCS,clust35
1016,GJFNQHU5H,clust35
1017,31P8EGL0Y,clust35
1018,ETGHECTWF,clust35
1019,VAX30EVGN,clust35
1020,FQ8OTLEA4,clust35
1021,FISJP10HB,clust35
1022,DK2QS68IR,clust35
1023,9N41FA5E0,clust35
1024,7VA9D8XUQ,clust35
1025,0NCC0YI6F,clust35
1026,3NLU0Y1NP,clust35
1027,RRC8Q3SGP,clust36
1028,WMO18VJIG,clust36
1029,AYJ3DMFC9,clust36
1030,SXGPLAQAJ,clust36
1031,1S83JR996,clust36
1032,3YALIU3WG,clust36
1033,79V5CB4FP,clust36
1034,11N2ZAK8K,clust36
1035,FJMB2DUMK,clust36
1036,3L1T8T929,clust36
1037,ACHKETEQ5,clust36
1038,8MVROEODW,clust36
1039,HAFAUGQ9Z,clust36
1040,WWF7CWHPD,clust36
1041,4GWPIK06L,clust36
1042,MYAV8UT8O,clust36
1043,AH294VHRU,clust36
1044,Z0ACR55AD,clust36
1045,1G9RT02TG,clust36
1046,MU2HSK45C,clust37
1047,M80Z17WRZ,clust37
1048,VN1U4STCV,clust37
1049,CTN9R9XMM,clust37
1050,VQUC2NFP6,clust37
1051,M3K3G0HHX,clust37
1052,NNBERVXPW,clust37
1053,YC01VXB32,clust37
1054,ZXQ8D090T,clust37
1055,LPVYS7HBI,clust37
1056,T7MGAAGCE,clust37
1057,4D3QAYA12,clust37
1058,JZCDWEAFX,clust37
1059,49OBHOEAA,clust37
1060,0LTCPC9RM,clust37
1061,GGEMBVL29,clust37
1062,S959F8OPX,clust37
1063,PLOUVV54Y,clust37
1064,RIWBESDG5,clust37
1065,PPO446CPW,clust37
1066,MIODZ1EP3,clust37
1067,WSYT34X7Q,clust37
1068,N6ITNW4PA,clust37
1069,JARD45K98,clust37
1070,3N867Y7ZT,clust37
1071,ZDBVGIMAL,clust37
1072,2SDVI9WQ3,clust37
1073,6SQJ1ZRRH,clust37
1074,ANX90173O,clust37
1075,RGMX8TPJR,clust37
1076,D50NL3I0Y,clust37
1077,HEXIYT3HQ,clust37
1078,4L516TAQV,clust37
1079,VH7PNZKKA,clust37
1080,QZZFU5SKW,clust38
1081,56EJQ5MFK,clust38
1082,ZD93S2EJG,clust38
1083,8WHDJIYOI,clust38
1084,3Y5HB21CW,clust38
1085,SYIV46EIO,clust38
1086,TA8TB1GUB,clust38
1087,67DKRN9PE,clust38
1088,OY6QMFL84,clust38
1089,SJ8QBGE8I,clust38
1090,G49P8U91T,clust38
1091,WCQEM5NSX,clust38
1092,3NKYK04VG,clust38
1093,Q1AIGEI4G,clust38
1094,NKDX9I91Z,clust38
1095,DOTDWT8J8,clust38
1096,OBT4O2J17,clust38
1097,2J9NNED6E,clust38
1098,0U1T7DNUE,clust38
1099,HTIOH2E7O,clust38
1100,K1MBWILKR,clust38
1101,C9USI74UA,clust38
1102,O6A7T6A6R,clust38
1103,4R2L9NYGB,clust38
1104,ZIT8LJPOQ,clust38
1105,GT60UZBI3,clust38
1106,EYE5ZDO4A,clust38
1107,BGUFELJ2L,clust38
1108,G4GZSNRMZ,clust38
1109,AVMITZV93,clust38
1110,AGU07KG2I,clust38
1111,NCJQPS7R8,clust38
1112,EBT8VQIL7,clust38
1113,G7B2S6O4S,clust38
1114,XCLV8PQF8,clust38
1115,L5HOM1XK8,clust38
1116,6LPDNEB9S,clust38
1117,KOP9MC76I,clust38
1118,GOODE9IYN,clust39
1119,WSLBISFE3,clust39
1120,V8X66Y12W,clust39
1121,D27WFS9HE,clust39
1122,N2EBDRM5G,clust39
1123,9DJQEKAW8,clust39
1124,RWG1I5ZO8,clust39
1125,62QH4UY7P,clust39
1126,8M0098QBY,clust39
1127,T473S9GAN,clust39
1128,5R1FRRJH0,clust39
1129,I4T66QIO9,clust39
1130,1G37V39ZK,clust39
1131,8WWQYBOF3,clust39
1132,NKDLNYX6C,clust39
1133,DSP38FJ92,clust39
1134,VGTXQ3CC3,clust39
1135,L2TT1DM9J,clust39
1136,QCG6FU21M,clust39
1137,VBBCSIIAG,clust39
1138,U2WI354NK,clust39
1139,KHLNS5UVZ,clust39
1140,BY8PZMXJ0,clust39
1141,QC33NVXSR,clust39
1142,6RQLSX3L1,clust39
1143,75HAP9Y2Q,clust39
1144,BIPK5ZAR1,clust39
1145,JMAHUWC2D,clust39
1146,9F90Q8J2C,clust39
1147,LCWGFSO4L,clust39
1148,WTBIIC2XE,clust39
1149,5VEAJTL0I,clust39
1150,JN5XWTAKJ,clust40
1151,3NB7D9BF9,clust40
1152,8WE050UV4,clust40
1153,QJTOCB1ZC,clust40
1154,4O4LU2LTS,clust40
1155,EGRYJP6L6,clust40
1156,P4YF91OON,clust40
1157,VM668C4RA,clust40
1158,0GQ2WHE8I,clust40
1159,MWXMABNZK,clust40
1160,0IY0TWDEE,clust40
1161,J6T3XR6FN,clust40
1162,FZ3880212,clust40
1163,I7KE0BGPN,clust40
1164,VJKIITI2H,clust40
1165,4AS68XQQF,clust40
1166,ULWD6U6EG,clust40
1167,CFSEA1CI4,clust40
1168,02T929S8A,clust40
1169,VXUAHFB56,clust40
1170,0Y3R461XC,clust40
1171,5FZ9R4AUU,clust40
1172,FY9JULY8S,clust40
1173,H55E2QHFW,clust40
1174,63IKQ1PAL,clust41
1175,MOXJUP3CE,clust41
1176,WTBPV1YZ5,clust41
1177,K8NM06TXR,clust41
1178,GPKDIV7JP,clust41
1179,E6WWM9JQW,clust41
1180,A7FHPBQ0C,clust41
1181,W4T6O8VCZ,clust41
1182,R5Y0G4MSB,clust41
1183,1P7FSPNGD,clust41
1184,Z53NBISQO,clust41
1185,53TVZQWLY,clust41
1186,PXIMKS7T9,clust41
1187,B8RBE7THP,clust41
1188,TLISWRYZ6,clust41
1189,7MR5E9Z9W,clust41
1190,1DEN2AA8C,clust41
1191,7DP57Q89T,clust41
1192,Q6J70EUF3,clust41
1193,S9HNNAIL1,clust42
1194,Q4JG9LJV1,clust42
1195,H3BSKLPG3,clust42
1196,FEV12S3CP,clust42
1197,OSCDEN7E7,clust42
1198,N2YG5HP59,clust42
1199,XAGDRPIIQ,clust42
1200,1BDO99XFL,clust42
1201,0AI9JIZ2W,clust42
1202,8FMYDXYS8,clust42
1203,ILFD302RC,clust42
1204,NWVZWPHGI,clust42
1205,H6D20CLN8,clust42
1206,T0IGY4HQ3,clust42
1207,BB4Y666SJ,clust42
1208,PAIM84T7X,clust42
1209,1185GI4QA,clust42
1210,FR5QYZVYN,clust42
1211,YBK40APML,clust42
1212,F1SACQKO7,clust42
1213,ZICB9ZKKR,clust42
1214,Q5MSSH44F,clust42
1215,LYS7DMT6E,clust43
1216,MU2HSK45C,clust43
1217,92HJ1N39X,clust43
1218,GHSZATVPT,clust43
1219,T0FSBQQLM,clust43
1220,C2SQUWWQT,clust43
1221,O1CDHBLRD,clust43
1222,KHEIQ9M5X,clust43
1223,TKPEYOQWF,clust43
1224,4D3QAYA12,clust43
1225,NFTKJ9C7U,clust43
1226,S164FSC96,clust43
1227,OLK4G5IF8,clust43
1228,Z3CZOSVGI,clust43
1229,33M5Q585D,clust43
1230,VYG4GFN0F,clust43
1231,J4OCZVGX7,clust43
1232,OJ0JNBQ6H,clust43
1233,W7603N4R8,clust43
1234,DH5VZHFA0,clust43
1235,6SEVLY07C,clust43
1236,UYGDG7OD0,clust43
1237,KXOM8JOCH,clust44
1238,L7PPSK6HS,clust44
1239,ZEQ0VL9LO,clust44
1240,OHT45FQH0,clust44
1241,DF65JRUMD,clust44
1242,1EY2L1ICG,clust44
1243,TU7LIF23C,clust44
1244,47T83X5F9,clust44
1245,2L60MII10,clust44
1246,5JS30PYB1,clust44
1247,NA0EJ2UF6,clust44
1248,IXVZCMGBJ,clust44
1249,H04PWJIU4,clust44
1250,I7XP4XLUT,clust44
1251,WQ4RMKEH8,clust44
1252,4RRKUNK5T,clust44
1253,LA9IC3A1T,clust44
1254,7B3SHSNF3,clust44
1255,X5HFEUO5P,clust44
1256,51XIGHQ5C,clust44
1257,N9NBJXESL,clust44
1258,2OKP3L987,clust44
1259,GTD8TSSL6,clust44
1260,3G9UIGWN6,clust44
1261,ZIP3YD3G6,clust44
1262,ZETB5M01K,clust44
1263,OV9SDQUZX,clust44
1264,H6LZ1GGWJ,clust44
1265,6GM58OHEJ,clust44
1266,GAWBPSFFD,clust44
1267,4LH9VVXJJ,clust44
1268,T7XH3LD18,clust44
1269,ZJ3Z5EF6F,clust44
1270,TUY346SJ0,clust44
1271,1CURYBT12,clust44
1272,N40AOJDZ7,clust44
1273,7W23B7HFS,clust44
1274,TEADIOMZH,clust44
1275,FZXP16Z58,clust44
1276,J2Y03B5WM,clust44
1277,KEMLHDDK9,clust44
1278,DH1VCW2ZK,clust44
1279,GM479136B,clust44
1280,00SK4UT8M,clust44
1281,1YPUIFAPV,clust44
1282,100UDECF2,clust44
1283,M69GV4PBZ,clust44
1284,DSG96I4OY,clust44
1285,ZRYWD91H6,clust44
1286,6B18Y4AEP,clust44
1287,UQB9OT0OP,clust44
1288,C8D70IIXH,clust44
1289,T3IOACU1G,clust44
1290,UMO6GFW5X,clust44
1291,05YV2XV9D,clust44
1292,49MQDSG26,clust44
1293,2W7W34KLQ,clust44
1294,SHF4EBY5K,clust44
1295,KOCP4JT11,clust44
1296,N1OE7VEQB,clust44
1297,PAIE2YCZJ,clust44
1298,6V6GNNDOW,clust44
1299,JU7GOETDB,clust44
1300,YRCFEE3EV,clust44
1301,MMO1GG1P3,clust44
1302,6QO6876Y4,clust44
1303,3VUUVKG9O,clust44
1304,VS45T7TWT,clust44
1305,X6FNEN1W9,clust44
1306,0HH3EZI1W,clust44
1307,WMVWX2QHI,clust44
1308,M66R608QF,clust44
1309,T4QBEXK66,clust44
1310,1522ZTYU2,clust44
1311,305NONSNX,clust44
1312,5SL06JMDP,clust44
1313,3JI5HNCNP,clust44
1314,WW6ZXHPSX,clust44
1315,JI6QLSKHZ,clust44
1316,FZB0LZY0C,clust44
1317,N52RWW9J4,clust44
1318,IJZWVEFQV,clust44
1319,J1W7OB6VP,clust44
1320,38ASYVXJX,clust44
1321,Q3NMSKWLU,clust44
1322,33UHM1FX7,clust44
1323,T7PSOYQHL,clust44
1324,M9Y1T5SHC,clust44
1325,4RXO82F0K,clust44
1326,7A2M7R91A,clust44
1327,CYSDM7MZD,clust44
1328,Q2KT5V0AK,clust45
1329,5451O4ZEB,clust45
1330,YQNXVBEDU,clust45
1331,29LP5LYGX,clust45
1332,7XINWEX8P,clust45
1333,EBAGR7X75,clust45
1334,BAR9AGK7L,clust45
1335,H40S0VFTW,clust45
1336,TPDLC2WZB,clust45
1337,JW2FLQPYR,clust45
1338,E1ODN2U53,clust45
1339,WXVD1SW4X,clust45
1340,Q0P7WFXWD,clust45
1341,RQPDOVUPN,clust45
1342,VP3OQJ0H7,clust45
1343,YAOS6ESRV,clust45
1344,RQL5BRBQO,clust45
1345,YE9AZU8JK,clust45
1346,0ACE4365L,clust45
1347,3DY2QGRWI,clust45
1348,N9E9DV1RO,clust45
1349,PEL708C8L,clust45
1350,R9097B7AH,clust45
1351,LBDEH1N5B,clust45
1352,8YCFJ9YOW,clust45
1353,6U3TML73E,clust45
1354,O8D07TFUK,clust45
1355,QP5JSEDZW,clust46
1356,JSWR2TXEU,clust46
1357,SJFPKKUP3,clust46
1358,A7JHC2535,clust46
1359,KS2PCERTH,clust46
1360,GIXPWK16D,clust46
1361,HYDBP88DT,clust46
1362,I3PC8TKYJ,clust46
1363,92NJXQ6CC,clust46
1364,U26SKSQG2,clust46
1365,2JOBPO3WL,clust46
1366,0KEY4R3OK,clust46
1367,OL8YQZN53,clust46
1368,QV99CFKKN,clust46
1369,IY9MMORQ9,clust46
1370,M9SW83497,clust46
1371,S940GWSF0,clust46
1372,UG352XU4L,clust46
1373,150GKITWD,clust46
1374,PZUKC3O9R,clust46
1375,0NX5HBGSX,clust46
1376,BFNXQ94L4,clust46
1377,X0VYDQK96,clust46
1378,BI2GXU2WX,clust46
1379,52TXJZGR3,clust46
1380,0RTFSIQT0,clust46
1381,R3CVQVF4J,clust46
1382,H0P9RP70K,clust46
1383,O7PMFT0XD,clust46
1384,B7T3CDWHT,clust46
1385,EJ1W1N2JG,clust46
1386,DBFCCYYS4,clust46
1387,KD322MLPI,clust47
1388,ZFP8MREI3,clust47
1389,572DEFJON,clust47
1390,LQMDBO06W,clust47
1391,8F11DYPRB,clust47
1392,B0O3137U5,clust47
1393,XSTZWGI4U,clust47
1394,Y98WEC0SV,clust47
1395,DSUA04JFH,clust47
1396,M4H38KW2T,clust47
1397,GZ8IPL53J,clust47
1398,CGZKJ70QT,clust47
1399,4QQJ9Z8J7,clust47
1400,APYSMTSKM,clust47
1401,1WUGH0AHU,clust47
1402,OI45PVOH2,clust47
1403,RQH6LZ1DN,clust47
1404,RHCUW4ARP,clust47
1405,CRPERKIJ6,clust48
1406,OHZ475ARZ,clust48
1407,PMYWGHUJG,clust48
1408,8ZT9ZPJDT,clust48
1409,PFZBR34MV,clust48
1410,VPUPPU1WC,clust48
1411,UYAJIF26P,clust48
1412,4Z6PV7VGE,clust48
1413,XOJ838V1M,clust48
1414,0QNEJ6921,clust48
1415,LF8P9IZKR,clust48
1416,BXOB21ORK,clust48
1417,VVHC2IES5,clust48
1418,VA4SXLLR5,clust48
1419,OSZO9N9SM,clust48
1420,D0WK9NOGA,clust48
1421,D07O9SC39,clust48
1422,O31MT0T5C,clust48
1423,Q732J20ZZ,clust48
1424,PJGEJG64N,clust48
1425,8EWRF1FAR,clust49
1426,FPWQATGFJ,clust49
1427,QNEU72F9Y,clust49
1428,GAV3J70K8,clust49
1429,FLTTHM6QA,clust49
1430,0B82D7G57,clust49
1431,XKMMKYAOK,clust49
1432,3JU9FAUU3,clust49
1433,40ASY5YB5,clust49
1434,WYMD5QOC4,clust49
1435,ND16QJ4X3,clust49
1436,V7N310RX9,clust49
1437,C33J0EL5F,clust49
1438,IHVP8DZLU,clust49
1439,2ZRNKV335,clust49
1440,O7QI7KHC6,clust49
1441,DYUHAOPGV,clust49
1442,RBPC7BMHU,clust49
1443,3674XT7SS,clust49
1444,I0ARBWI0F,clust49
1445,KIEBJRDDM,clust49
1446,QKNZUBZGG,clust49
1447,F0J3TGWYU,clust50
1448,DAML1TID0,clust50
1449,Q5MGC57P6,clust50
1450,52EEXN2DV,clust50
1451,ETFSASDJ0,clust50
1452,NKY69RA79,clust50
1453,3R7Q2SJMP,clust50
1454,5SKDDYDEM,clust50
1455,D3H6LF6I7,clust50
1456,OCEFOPNA4,clust50
1457,46K3SFJR3,clust50
1458,U20T1HOBI,clust50
1459,NSSC2LXOY,clust50
1460,DVFWFPLU0,clust50
1461,F2YLD1ILM,clust50
1462,DQGR15TYR,clust51
1463,9ICALHNP4,clust51
1464,ES4CNEWFW,clust51
1465,N7JHHI49X,clust51
1466,EZI2PA1LO,clust51
1467,BHGZ9GJ6M,clust51
1468,SOJVJK3XQ,clust51
1469,FSKS34LIT,clust51
1470,UKXTBITF6,clust51
1471,L8TOW6TNA,clust51
1472,VGKXD60WO,clust51
1473,MGVWP8JXP,clust51
1474,WDJZYI0Y6,clust51
1475,W1O4PDDA2,clust51
1476,PRXI9YEZC,clust51
1477,6NYKUZ4UH,clust51
1478,R6EZ93DP0,clust51
1479,4UZEBYB2P,clust51
1480,9MBCVN538,clust51
1481,WCCA61EH1,clust51
1482,I212ID6J0,clust51
1483,84GJXMOHH,clust51
1484,WJV2GV4EP,clust51
1485,P9HKU2WNC,clust51
1486,G1E1VI9PT,clust51
1487,S8JIH40OC,clust51
1488,1BEZPHK02,clust51
1489,3L3IT9CV2,clust52
1490,5PIX41VH9,clust52
1491,K8MT2XJXV,clust52
1492,XGMRH4ZHK,clust52
1493,A6FNDLBR0,clust52
1494,KFGPCHSAU,clust52
1495,A8B55W5J3,clust52
1496,CMUEVJW0P,clust52
1497,0P09TUI04,clust52
1498,5SKRKJY2M,clust52
1499,ORI22S2IL,clust52
1500,QXNMI979B,clust52
1501,AS5W3SKSC,clust52
1502,MLZ6OR8A9,clust52
1503,19OHQDUNK,clust52
1504,IY9MMORQ9,clust52
1505,8WS3MV0OU,clust52
1506,XHBFN6HV1,clust52
1507,77ILGQC3Z,clust52
1508,NNAOVOPX8,clust52
1509,2S8127RUU,clust52
1510,EZSK70065,clust52
1511,R7IVYDQ3U,clust52
1512,V9HXW3QUQ,clust52
1513,1UHQXTIZH,clust52
1514,RQMCG0JKG,clust52
1515,4S3SNRQT2,clust52
1516,ZE04CY3OG,clust52
1517,P5B8K2FP7,clust52
1518,LH6DFB5F6,clust52
1519,W6KAUB60U,clust53
1520,FWU7UHA18,clust53
1521,3H4H6AUFN,clust53
1522,KEPBE4NJ8,clust53
1523,U5VYB75UQ,clust53
1524,ER0BXUH1P,clust53
1525,P8FGL0H6D,clust53
1526,M7CXWXMI8,clust53
1527,20GH359KK,clust53
1528,JPIE0G45N,clust53
1529,LAP0GI2WE,clust53
1530,6PZ3XOXRA,clust53
1531,N8WX387CU,clust53
1532,LVKY5YG0U,clust53
1533,FH74R5WRD,clust53
1534,F829PX0SK,clust53
1535,H1CLR80F0,clust54
1536,DPTOLHJTI,clust54
1537,VY1IQK701,clust54
1538,CDUN8HIWC,clust54
1539,HCFR7MC37,clust54
1540,U8MNY0NK9,clust54
1541,LS89N6TQP,clust54
1542,Q75HSO1RB,clust54
1543,LA5XD6IST,clust54
1544,KCG4A3L3Q,clust54
1545,ICBJ1ZHDG,clust54
1546,A38G94T89,clust54
1547,RVWR9ZXYU,clust54
1548,RABYQUAW3,clust54
1549,9MBCVN538,clust54
1550,P336D43FX,clust54
1551,6XQ2SJK99,clust54
1552,T1IC0ZDN1,clust54
1553,ISJRFYV8V,clust54
1554,YPPF74DXK,clust54
1555,IX15A0P43,clust54
1556,96ILRR19K,clust54
1557,PD0J1GEK0,clust54
1558,6KBV1DTUT,clust54
1559,Y2WDRVD7J,clust54
1560,OTO4SGEB0,clust54
1561,VFGFLAP3R,clust54
1562,9F2SOC2C3,clust54
1563,AKZF7OC2N,clust54
1564,RVO4YJ9TC,clust55
1565,A04LLXW0L,clust55
1566,VB74OMFU7,clust55
1567,4AMC75PTB,clust55
1568,A9D8K3P9O,clust55
1569,S58A8ZKA2,clust55
1570,YT8YHOFCD,clust55
1571,CA90S2HF9,clust55
1572,NEZ1K4YH2,clust55
1573,ZF52VJTNQ,clust55
1574,06Y69D9P4,clust55
1575,753NYLY8N,clust55
1576,K5QBKBTCT,clust55
1577,9P4C8HLH3,clust55
1578,VU8K4HIKU,clust55
1579,TKO46DUH6,clust55
1580,CSD42N7XG,clust55
1581,U65POKKZS,clust55
1582,2JO5SGPFV,clust55
1583,1BXJCLIEE,clust55
1584,KJ19T3NU1,clust55
1585,9JISZW2D3,clust55
1586,JG7L7P863,clust55
1587,4T3ZO96L4,clust55
1588,O8KHGAOIP,clust55
1589,ONG75LV4C,clust55
1590,38UN7LPCU,clust55
1591,HPM9WVCQK,clust55
1592,LWJA5A4IW,clust55
1593,GEG50F523,clust55
1594,5GP1AA81E,clust55
1595,Y073DQJ9U,clust55
1596,N2FOPRLZ9,clust55
1597,OO9DGXL0Y,clust55
1598,LMGHSRHYV,clust55
1599,656YYA481,clust55
1600,ZBV56HA4E,clust55
1601,1LCD9W7FA,clust55
1602,8WLUOONGF,clust55
1603,ITU0XYXOS,clust55
1604,2UF6VAUAJ,clust55
1605,QVSMGKLJ6,clust56
1606,6C7PTHNPU,clust56
1607,1SIOSK3RQ,clust56
1608,79IK65LHE,clust56
1609,8SSABDSF2,clust56
1610,P6W0IAN91,clust56
1611,QFRSR06RO,clust56
1612,NGRC0OTK8,clust56
1613,DX3ZUW43F,clust56
1614,B3E32RCRU,clust56
1615,OES459Y5W,clust56
1616,8K9YF66DG,clust56
1617,QLKMDFD8J,clust56
1618,K0SFSG83G,clust56
1619,O6TUQEDCW,clust56
1620,CUFQRVRCW,clust56
1621,7FMKGX23M,clust56
1622,UUNJ1MHOV,clust56
1623,4G7VWTPRJ,clust56
1624,72VFAOJHQ,clust56
1625,P73IH8A92,clust56
1626,PPCR0Y8B9,clust56
1627,K4XQI78Z2,clust56
1628,R72F5A9RI,clust56
1629,GW18ZD5P5,clust56
1630,LN1I65AFO,clust56
1631,PZ7V9JAXA,clust56
1632,2Z2IKU9RE,clust56
1633,HFCIK3UXG,clust56
1634,O2BJ89FW0,clust56
1635,G02ENMCSK,clust56
1636,W33E7PXA5,clust56
1637,FMNC45UG6,clust56
1638,7Y4OK6WUE,clust56
1639,TOGRFV5RZ,clust57
1640,JXYR64CUJ,clust57
1641,C4GJKB37X,clust57
1642,CXMR2A9ZN,clust57
1643,9EGN42LFZ,clust57
1644,F7027G42M,clust57
1645,APT1WC4DZ,clust57
1646,CL229SGS8,clust57
1647,BSS7B1YUR,clust57
1648,JFZ241QQ1,clust57
1649,C5EUC9J12,clust57
1650,KDL08X9Q3,clust57
1651,SQXMNVXC6,clust57
1652,70LWOPU5A,clust57
1653,FCN9GU6GA,clust57
1654,YYI3R87YH,clust57
1655,Q0X9NFZ9X,clust57
1656,URKNTTCHQ,clust57
1657,K5PYKHSK7,clust57
1658,NPC0J3AA9,clust57
1659,216LPDEH4,clust57
1660,0TQ8LVL6A,clust57
1661,0W4FAMWLU,clust57
1662,TZDJVCWYI,clust58
1663,5QO4IHHFJ,clust58
1664,PMAOT65L6,clust58
1665,G7M5OIBA4,clust58
1666,ATAY2N4IY,clust58
1667,PXZB2HN2D,clust58
1668,CEXL1NVZL,clust58
1669,CBYAGXLI6,clust58
1670,QG5VKARQI,clust58
1671,2WL6BQKSD,clust58
1672,RZK666GTI,clust58
1673,0WEXJ4502,clust58
1674,7IM5X9N78,clust58
1675,J5MY1UZCZ,clust58
1676,I2KELSFQQ,clust58
1677,RB5GWP2OT,clust58
1678,3ZZC7WW5H,clust58
1679,Y8275LJBI,clust58
1680,K2P465SGP,clust58
1681,RXHQXSSUQ,clust58
1682,DESG1GPOI,clust58
1683,WE7AJ7CTB,clust58
1684,7CPMP6BDN,clust59
1685,QXBJFU671,clust59
1686,6PCLCKGBI,clust59
1687,FUT8EVSM0,clust59
1688,OZGQ9SEUW,clust59
1689,WEE16FBA0,clust59
1690,XWK2BVVNJ,clust59
1691,5IYYP3GMO,clust59
1692,GCBFZZAXR,clust59
1693,2N3JT554R,clust59
1694,SSO3JAYO1,clust59
1695,MFT3J8Z5S,clust59
1696,5KAHHKDGB,clust59
1697,J8PANKDB0,clust59
1698,HYDRDQX13,clust59
1699,FMSQB3W07,clust59
1700,GTOLZAT85,clust59
1701,EO4PZE0AL,clust59
1702,SZT4TDQDU,clust59
1703,6M16PPENP,clust59
1704,98PA17HR4,clust59
1705,0LOFBXUAD,clust59
1706,7V107B3HM,clust59
1707,UTY5EZLUX,clust59
1708,MLZ6OR8A9,clust59
1709,G0V4B06LC,clust59
1710,XP0K0YYC3,clust59
1711,Z6LC71ALA,clust59
1712,2UXBT5P43,clust59
1713,7M16BJS8D,clust59
1714,QKQCHAJWK,clust59
1715,R86P5GVYG,clust59
1716,BZP0PNLYQ,clust59
1717,UC66AO0U4,clust59
1718,ORGS022F3,clust59
1719,5VH84JBT2,clust59
1720,LZ6UWB8XA,clust59
1721,5BR2GD2XN,clust59
1722,EPCUF3BA4,clust59
1723,3AOMVJBWC,clust59
1724,ZU6DIC1W4,clust59
1725,X14H8J69X,clust59
1726,4QOGQBU7G,clust59
1727,IXKT8MJYC,clust59
1728,N41PO563U,clust59
1729,60I0IHY3Z,clust59
1730,ZXDJ0V9NH,clust59
1731,UAZ6E01FA,clust59
1732,6RT79SKI4,clust59
1733,3FFQLKBWX,clust59
1734,KYRYZNYU5,clust59
1735,22O405X13,clust60
1736,8XOPBOGK5,clust60
1737,ANV3SXQ4P,clust60
1738,RFYHEDOM2,clust60
1739,IWFO0P95B,clust60
