id,xxx,prediction
2007,8UOTZ0348,clust5
2008,8URHDTLBL,clust9
2009,8UUDIBOVB,clust0
2010,8UZFFD39C,clust10
2011,8VCR7K0QU,clust19
2012,8VIPBLBSY,clust9
2013,8VK9YZKED,clust10
2014,8VR2O6BIO,clust16
2015,8VSAJN0HR,clust11
2016,8VUS32YPJ,clust9
2017,8VVUFT65C,clust3
2018,8VYALAS5E,clust5
2019,8VZ7LBVVZ,clust14
2020,8W1503890,clust11
2021,8W233X2TX,clust19
2022,8W445WTX2,clust4
2023,8W4HB2JBE,clust9
2024,8WBYJUVVC,clust8
2025,8WDWOSQKX,clust0
2026,8WG7IJ36S,clust11
2027,8WGRIF5HM,clust12
2028,8WJFQ2A6U,clust12
2029,8WMF532SB,clust16
2030,8WQE6ONT2,clust5
2031,8WSAG7J3K,clust3
2032,8WSC4J6QA,clust10
2033,8WU4KZS3E,clust11
2034,8WXUW6KP5,clust7
2035,8X5L4IV8O,clust5
2036,8X9E84UWW,clust11
2037,8XU9IPLLR,clust16
2038,8Y8HODRJE,clust19
2039,8Y91OVC6S,clust12
2040,8YHE3WR0E,clust5
2041,8ZDA99ETB,clust7
2042,8ZFT4YR5O,clust11
2043,8ZFTD3IUI,clust19
2044,8ZIM9PS1R,clust18
2045,8ZK0QWDAS,clust0
2046,8ZSI327BQ,clust14
2047,905ZV8KU1,clust0
2048,90IQSD64M,clust4
2049,90MNEULTJ,clust15
2050,90YC2DOHV,clust2
2051,916OC3CR1,clust19
2052,91D2WIINT,clust11
2053,91J7KFFKK,clust14
2054,91LCQYAS5,clust4
2055,91OAOCJGJ,clust5
2056,91PRKWH7O,clust6
2057,91VO2O96Y,clust12
2058,91YE1666S,clust12
2059,9271HN3CU,clust10
2060,927GI2IPS,clust18
2061,9291Q3VOH,clust14
2062,9297HJUPT,clust2
2063,92Q3XXPO4,clust5
2064,92XBD7HFB,clust18
2065,934L5E2PS,clust4
2066,93KXR339K,clust11
2067,93OYZR0A3,clust12
2068,93RTLHJT6,clust4
2069,93XLN8ZBV,clust0
2070,93Y5DCD0P,clust17
2071,93Z1TCF7Z,clust5
2072,941EHCZZ9,clust5
2073,9459GPYFN,clust6
2074,945P04HBI,clust8
2075,946MQZ5GU,clust12
2076,947GGXJFC,clust18
2077,949ERR8XH,clust2
2078,94A7D6ZA5,clust11
2079,94GJ0QODA,clust11
2080,94HINN2HC,clust5
2081,94O1TR4LU,clust8
2082,94O5TWIUY,clust4
2083,94QZMS9MZ,clust0
2084,94TP8THMA,clust4
2085,959K2QGJ8,clust14
2086,95AQEG0V2,clust16
2087,95H9QGBRY,clust6
2088,95PX1THF8,clust7
2089,960ASXXTB,clust2
2090,9623KCRY5,clust16
2091,966V99W53,clust10
2092,967AMVFF5,clust7
2093,969HE354H,clust12
2094,96B2BT2XR,clust17
2095,96B49XN2M,clust18
2096,96EQSO380,clust8
2097,96JDXQQFD,clust19
2098,96U68I7IK,clust1
2099,96VHQRFFT,clust18
2100,96WM1AP7N,clust17
2101,972V67RT9,clust16
2102,97D4L5QK8,clust1
2103,97LH2HAD9,clust14
2104,97N74P42M,clust15
2105,988MFNZJV,clust5
2106,98A3DZ4CP,clust18
2107,98F0F64K3,clust5
2108,98HIJCKLU,clust5
2109,98IIXQLKR,clust0
2110,98KBIYRLA,clust17
2111,98NBRYUCS,clust13
2112,999Y5FF10,clust4
2113,99AH480FA,clust1
2114,99BQBUYUL,clust19
2115,99W0A7YT5,clust19
2116,99XR2PI3O,clust9
2117,9A1I39IZ6,clust8
2118,9A1Y38ANC,clust19
2119,9A55FRIA0,clust9
2120,9A8KN7SEQ,clust6
2121,9ADV154WL,clust8
2122,9AHIYKF8M,clust19
2123,9AIAM97BE,clust9
2124,9ANC1MR2R,clust1
2125,9BEUOOGOD,clust5
2126,9BRUQDH2E,clust4
2127,9C1MGWWYO,clust5
2128,9C39F1HK0,clust7
2129,9C71WP0FX,clust4
2130,9CHVU73SF,clust11
2131,9CNWRCLHK,clust15
2132,9CO1QOD2S,clust11
2133,9COQ8P5W4,clust8
2134,9CRZIY7KP,clust8
2135,9CUFNXD3E,clust16
2136,9DDM4TOFP,clust1
2137,9DLDYNXG4,clust0
2138,9DMU6Y2Q3,clust6
2139,9DRQXNZMT,clust5
2140,9E3UF3ADJ,clust0
2141,9E5V9KQ74,clust8
2142,9EB1SCRF4,clust15
2143,9EE80ILP8,clust19
2144,9EGUKBD1E,clust9
2145,9EREVD2KU,clust11
2146,9F1F7E87T,clust5
2147,9F3XH3PPZ,clust11
2148,9FD9X6RQK,clust2
2149,9FFDKDL9Z,clust19
2150,9FJGMYVXT,clust10
2151,9FXWJID5L,clust6
2152,9G1J70H3X,clust10
2153,9G6YY0DIH,clust10
2154,9GBP1SXWT,clust12
2155,9GI0TKODP,clust12
2156,9GIVZZEZL,clust2
2157,9GY49E494,clust4
2158,9GYAMGVLS,clust0
2159,9H1YTBNX5,clust16
2160,9H2I1NTHI,clust5
2161,9H502Y1QN,clust7
2162,9H5IYUYQM,clust7
2163,9H9ZLRRGR,clust9
2164,9HJJYI4R6,clust9
2165,9HNWVV51H,clust7
2166,9HVRF8TY1,clust1
2167,9I45SGZ7F,clust19
2168,9I4DXUKCP,clust2
2169,9IEIXK35O,clust19
2170,9IQLIYDZK,clust19
2171,9JCCODF8F,clust4
2172,9JE4R0OV0,clust5
2173,9JLWQ3TSH,clust4
2174,9JOU8QROE,clust2
2175,9JP6VE52B,clust3
2176,9K2ZFSQOJ,clust4
2177,9K8L8ASNB,clust7
2178,9KARL7PX7,clust14
2179,9KBUNP04E,clust0
2180,9KF5KMO0N,clust3
2181,9KHTLQ9R9,clust7
2182,9KIN28J5A,clust0
2183,9KP7SLUXF,clust16
2184,9KVFYVAS4,clust6
2185,9KVV7UDC7,clust0
2186,9L1BJYJA3,clust5
2187,9L2E8A1US,clust10
2188,9L83H9449,clust5
2189,9L8X8Q79J,clust4
2190,9LMR2D95M,clust5
2191,9LVXD2QJX,clust12
2192,9M48K1UXF,clust10
2193,9M67XHFEL,clust0
2194,9M6EGITX3,clust5
2195,9MB3XH3U4,clust4
2196,9MMD4ZOAS,clust2
2197,9MPX2E3V0,clust16
2198,9MV6QAHOQ,clust6
2199,9MY9LZX2C,clust17
2200,9N131B934,clust5
2201,9N8JIZFPI,clust5
2202,9NBKYB8WH,clust12
2203,9NBYFFROR,clust18
2204,9NH1NC9O6,clust19
2205,9NKZIQD3Y,clust15
2206,9NOYCWBUO,clust8
2207,9O11IEXK0,clust5
2208,9O1SKE4QG,clust18
2209,9O5C4OJTS,clust6
2210,9O5KEHMR0,clust3
2211,9OAZTDMD2,clust18
2212,9OCO57GE4,clust14
2213,9OHGE5ZMN,clust16
2214,9OIVOP9AE,clust7
2215,9OLPHJ4VR,clust9
2216,9OM4KY5C8,clust4
2217,9OU6K3VYH,clust5
2218,9OUJ8NIS3,clust0
2219,9OZ6ERUKV,clust0
2220,9P0G9WPHV,clust17
2221,9PBYDVU9D,clust10
2222,9PORF27W4,clust18
2223,9Q0700IGX,clust0
2224,9Q3ONXDZ8,clust19
2225,9QJ5CEU0Z,clust0
2226,9QR0YHSJH,clust5
2227,9QY6KVPZ7,clust1
2228,9R8ENMBRM,clust4
2229,9RHT22B1S,clust4
2230,9ROHD2NP4,clust4
2231,9RQ8K3S97,clust4
2232,9RQO1POL9,clust7
2233,9RRY7LFY2,clust10
2234,9RYY033FN,clust18
2235,9RZ6XTB13,clust18
2236,9SLPB6HQ6,clust4
2237,9SOR1RYI6,clust4
2238,9SPC8J5B4,clust5
2239,9SUW1K1BS,clust12
2240,9SYS56QXH,clust5
2241,9TIQEXGZQ,clust8
2242,9TKPGX4KB,clust9
2243,9TR88JFJS,clust0
2244,9U4AU091Y,clust3
2245,9U5OUNOHO,clust4
2246,9U743AV4H,clust5
2247,9U9CZQ2HL,clust8
2248,9UO91KJEB,clust14
2249,9UOXQOTUC,clust5
2250,9V654MQZG,clust4
2251,9VNFBV7HJ,clust8
2252,9VUD8FVK6,clust19
2253,9VX0DIX0J,clust19
2254,9VY4HIMPD,clust6
2255,9W3S7TWP1,clust16
2256,9W5YV3GS0,clust0
2257,9W6OMRPIX,clust6
2258,9W6Y5WUOF,clust4
2259,9WGB4WCNG,clust0
2260,9WHCT6O3Z,clust14
2261,9WHHJ70AI,clust0
2262,9WP9F94JN,clust12
2263,9WPK28VV7,clust19
2264,9WX6KQ1H0,clust7
2265,9X1P957E7,clust5
2266,9X1V1DLIZ,clust5
2267,9X7NED7PX,clust19
2268,9X9732B4B,clust9
2269,9XKYZ6TZE,clust4
2270,9XOPD2QXP,clust8
2271,9XOXNUQ5G,clust17
2272,9XT8YKOZI,clust19
2273,9YBFT166E,clust12
2274,9YHWOGM6A,clust6
2275,9YQHPUS9V,clust3
2276,9YY6JPHRJ,clust11
2277,9Z3J0X6PV,clust14
2278,9ZDI7LO4D,clust6
2279,9ZFZBE1G0,clust19
2280,9ZG8SC88Z,clust1
2281,9ZGSP2S32,clust1
2282,9ZLLQ8T2Z,clust9
2283,9ZN97KE8C,clust4
2284,A01KFNA10,clust10
2285,A09MRDQNU,clust14
2286,A0H22DOQK,clust4
2287,A0IRDM0ZN,clust9
2288,A0POOY9P0,clust0
2289,A0PQFKPUA,clust10
2290,A0Q0FWKCO,clust0
2291,A0TP5J62X,clust4
2292,A1AO665S9,clust0
2293,A1FWZNGR4,clust4
2294,A1NSFC8IV,clust4
2295,A20U90K8W,clust0
2296,A28I10ZCE,clust16
2297,A2GDCH2NI,clust9
2298,A2J14ZVOJ,clust0
2299,A2MGMQ7ME,clust1
2300,A2NK1VHKR,clust9
2301,A2VUU52I6,clust11
2302,A2XCBOQNR,clust15
2303,A2ZIRTS2S,clust1
2304,A301P3EJN,clust3
2305,A38OEKJ46,clust2
2306,A3JVD8G9V,clust3
2307,A3KD9IH1Z,clust0
2308,A3TVKTAS8,clust18
2309,A3YFDHBR0,clust19
2310,A41FNLUI5,clust17
2311,A48ET0QDD,clust18
2312,A4I427D44,clust16
2313,A4IDRLWGV,clust10
2314,A4KZTK490,clust15
2315,A4LGS1IDL,clust17
2316,A4QKPYGX3,clust19
2317,A4UJ4RKZL,clust17
2318,A4XY33DOS,clust19
2319,A50ZMX39G,clust17
2320,A52NB24Q6,clust3
2321,A53ACIK61,clust8
2322,A53QVGEGN,clust4
2323,A5CODC0AU,clust1
2324,A5FJ7P328,clust11
2325,A5HWMJIMM,clust9
2326,A5ULF7RM4,clust19
2327,A668IGN81,clust5
2328,A67BRDEKJ,clust5
2329,A6FKH5EUU,clust5
2330,A6STB8MRO,clust8
2331,A7703NSKV,clust12
2332,A7AB0FL48,clust17
2333,A7F2DLGA2,clust5
2334,A7GN3UKG9,clust1
2335,A7H7TNMOL,clust17
2336,A7K1CKQ7V,clust18
2337,A7QXC9LSZ,clust9
2338,A7YN0VUTW,clust9
2339,A8GFOKF8Q,clust7
2340,A8J2I45XR,clust11
2341,A8TBXXHI1,clust6
2342,A8UTMPSSW,clust11
2343,A8WW1U548,clust10
2344,A90IIUKFU,clust5
2345,A945C0GD4,clust12
2346,A94EF7Y0R,clust11
2347,A99DTOG7H,clust19
2348,A9CVSDR0N,clust0
2349,A9G3RJTO6,clust2
2350,A9V3DS3ZQ,clust4
2351,A9Y8UKQSJ,clust4
2352,AA8BUULLY,clust11
2353,AAAWX170V,clust5
2354,AAQO4OJUP,clust17
2355,AARDH3R61,clust9
2356,AAROWA500,clust6
2357,AAT42VJ2Q,clust16
2358,AB2QR16AA,clust15
2359,AB4VJFZWA,clust12
2360,ABFDMC52K,clust15
2361,ABWLOSZ2T,clust15
2362,AC2I0PR1Y,clust16
2363,AC7A9GS1G,clust4
2364,ACD1T0RJU,clust5
2365,ACGLEYANA,clust5
2366,ACQ6JJAT0,clust5
2367,ADDDPBJ3K,clust1
2368,ADHCAABPD,clust6
2369,ADLE37X1C,clust17
2370,ADU1X2OPE,clust11
2371,ADUQ65DG9,clust5
2372,ADV6053HT,clust6
2373,AE17DUXFX,clust19
2374,AE689G7DN,clust5
2375,AE9N8LHDI,clust19
2376,AEIQHUXUW,clust14
2377,AF3A0KRKD,clust18
2378,AF3TSJF04,clust7
2379,AFE7SXVCT,clust6
2380,AFF06CVX9,clust15
2381,AFFUTREON,clust3
2382,AFH9QXRES,clust12
2383,AFIEEMK79,clust11
2384,AFNA6DAKY,clust17
2385,AFNSPBZZL,clust3
2386,AFSXTYJ5T,clust5
2387,AFTPALVRU,clust19
2388,AG6A8MGFM,clust5
2389,AGJGVH9MO,clust13
2390,AGMNKFHR8,clust6
2391,AGMU49ROJ,clust19
2392,AGRCKN1O6,clust9
2393,AGTSX3E93,clust0
2394,AGZNHEVIA,clust10
2395,AH07LR10I,clust7
2396,AHJPZ488H,clust9
2397,AHKL88J7V,clust10
2398,AHMSTRZFS,clust1
2399,AHS0K8P2W,clust10
2400,AHXEDNCF7,clust6
2401,AICDQJHXL,clust5
2402,AIUT5G3X6,clust13
2403,AIZX0GXKS,clust19
2404,AJ4B385NK,clust5
2405,AJ9Y7P42W,clust10
2406,AJIJLF4W8,clust3
2407,AK1UEUYE6,clust9
2408,AK2F1JHN4,clust19
2409,AK4YD1YX7,clust11
2410,AK7CRUDS5,clust14
2411,AKBBY0WJ9,clust3
2412,AKH0PPZH9,clust4
2413,AKK9IDT6U,clust19
2414,AKLTLG294,clust14
2415,AKRSMT5ZW,clust19
2416,AKVQ47GLK,clust16
2417,ALAMD6AOR,clust16
2418,ALCUCDPJK,clust6
2419,ALINIQXO1,clust18
2420,ALMCTLX96,clust6
2421,AM6J6GR9X,clust6
2422,AM6VXAFXO,clust1
2423,AMAK3EISR,clust3
2424,AMBH1DE5J,clust9
2425,AMML9UWH6,clust5
2426,AMPBHB0CN,clust18
2427,AMRZG59AL,clust3
2428,AN1GYD78U,clust4
2429,ANCSP12HW,clust9
2430,ANH6XVP9Y,clust10
2431,ANMQFF5ZK,clust10
2432,ANZ4VNQNS,clust14
2433,AO04VQN8P,clust6
2434,AO1311OGH,clust1
2435,AO47F0G7Y,clust11
2436,AO5MHMFJA,clust15
2437,AO5PHK3PE,clust11
2438,AO7VOVAJQ,clust18
2439,AOIVHH58S,clust4
2440,AP2WXOBOO,clust5
2441,AP3VJCATJ,clust17
2442,AP48L54HW,clust2
2443,AP4SA6247,clust16
2444,AP6OQMCQ0,clust5
2445,AP8XF2NDP,clust12
2446,APCDZ9BOI,clust11
2447,APLUZRVBZ,clust16
2448,AQ3ATU5GF,clust16
2449,AQ7L493BT,clust7
2450,AQ8UN8END,clust14
2451,AQHVZKY7U,clust9
2452,AQI5B3D1V,clust18
2453,AQPIH4R59,clust11
2454,AQU3QPQTA,clust8
2455,AR1LPDQC2,clust19
2456,ARA5CY2U2,clust19
2457,ARBQUQO2F,clust11
2458,ARBTPWRK1,clust4
2459,ARE2ZSCP7,clust4
2460,AREQ269P7,clust11
2461,ARISLU6RE,clust11
2462,ARJS1V6YY,clust18
2463,ARLGIDQK7,clust19
2464,ARO5OAWTN,clust10
2465,AS2MAXQUV,clust3
2466,ASADTFYAU,clust5
2467,ASDNTMYKH,clust6
2468,ASEDOGR13,clust11
2469,ASLU4GB9I,clust5
2470,ASSZVPDDJ,clust7
2471,ASYTFFGAL,clust12
2472,AT8N98GMC,clust4
2473,ATCRKHS31,clust10
2474,ATG8OOYN3,clust11
2475,ATIR6MLL2,clust4
2476,ATL87UP0O,clust16
2477,ATLI39491,clust0
2478,ATQQJVKNS,clust6
2479,ATV2Y1M9T,clust5
2480,ATZS4VPL8,clust9
2481,AU0Y80NIJ,clust8
2482,AUD3AG2KO,clust14
2483,AUM8UGXOR,clust11
2484,AUN9NTF5P,clust18
2485,AUOHU3D6Z,clust8
2486,AUQX6IQ2W,clust5
2487,AUSK153D5,clust1
2488,AVBZX9ENA,clust4
2489,AVQ7SCFAN,clust0
2490,AVQA1KUJZ,clust7
2491,AVRC5RZG9,clust5
2492,AVSL8RSJN,clust8
2493,AVTWB4486,clust1
2494,AW8KKYUEO,clust11
2495,AWNGBQWRG,clust7
2496,AWR8HDVBX,clust1
2497,AX8U48BEW,clust4
2498,AXD2GQQ53,clust12
2499,AXGSUSWLH,clust10
2500,AY8FTVKYW,clust0
2501,AYKG94B15,clust9
2502,AYKSXE8XF,clust8
2503,AYPEZVII1,clust8
2504,AYV1V01VJ,clust2
2505,AYVFFEI4S,clust15
2506,AZBQ1YCCY,clust14
2507,AZCTBK7UL,clust5
2508,AZEHNDMN4,clust11
2509,AZH08THAH,clust18
2510,AZQ3R8O7X,clust11
2511,AZQP39MEO,clust5
2512,AZREJSII0,clust5
2513,AZTGVCMN9,clust9
2514,AZTYRU628,clust9
2515,AZXTQW02L,clust4
2516,B03OEUD0Y,clust2
2517,B075OB6VI,clust3
2518,B07W687SE,clust8
2519,B0JIMMHHA,clust11
2520,B0O4QXZZT,clust1
2521,B0SS15VLY,clust9
2522,B12PN1RYB,clust7
2523,B151KE4N7,clust2
2524,B17OTMDW8,clust9
2525,B19C93WJN,clust19
2526,B1C8QE245,clust5
2527,B1CFL7NCO,clust17
2528,B1DZD1VUR,clust19
2529,B1GC4YDZE,clust5
2530,B272TV661,clust5
2531,B2A4FJVBX,clust11
2532,B2BEO01G8,clust7
2533,B2F6U46DH,clust5
2534,B2JSZQK0D,clust11
2535,B2K1AYXH5,clust11
2536,B2KR9N8DP,clust19
2537,B2N27MFSA,clust5
2538,B2TQ1QZMN,clust8
2539,B37J3YXJR,clust4
2540,B3D5Y7767,clust19
2541,B40SPX38N,clust4
2542,B4BLNRJIG,clust0
2543,B4ELP5UBN,clust17
2544,B4IC3OVU1,clust19
2545,B4MYXT578,clust17
2546,B57ODQRR9,clust1
2547,B5VNG2Q4A,clust3
2548,B61U3WSRU,clust0
2549,B64XW9A07,clust8
2550,B6D1P4N6V,clust19
2551,B6MRPNTRF,clust7
2552,B6UWC58FN,clust2
2553,B6XWFZATB,clust14
2554,B6Y1EH16H,clust9
2555,B71EQET6H,clust4
2556,B7HP8550Q,clust19
2557,B7IS2QM04,clust5
2558,B7QIP8KT6,clust2
2559,B7V2BHIAE,clust19
2560,B81GQWDSB,clust18
2561,B8D343187,clust14
2562,B8Q9J5RPP,clust15
2563,B8RQ9KMLJ,clust4
2564,B8RQO3YU3,clust2
2565,B8RR37L17,clust0
2566,B8WNYWVJC,clust15
2567,B8XGJFDVL,clust9
2568,B8YHIX48J,clust5
2569,B9543DD2B,clust5
2570,B9ABIJKY0,clust17
2571,B9GO66UBQ,clust11
2572,BA9013UHB,clust19
2573,BAEYLKBNT,clust7
2574,BAHVEUWCH,clust8
2575,BAIBLPCM8,clust8
2576,BAOLJ0RF4,clust14
2577,BAU0JI1NA,clust9
2578,BAVE9LQ8I,clust5
2579,BAZSVEKGR,clust4
2580,BB17POR7E,clust18
2581,BB6OJM8OX,clust8
2582,BBFHXGKIR,clust18
2583,BBHOAO3PM,clust2
2584,BBK54CBJJ,clust16
2585,BBS9F1AZY,clust11
2586,BBTW6CXI3,clust14
2587,BBXWLTSL1,clust11
2588,BBY0BV3WU,clust1
2589,BCBF1JNES,clust12
2590,BCCKQE0XY,clust19
2591,BD2REVLGQ,clust9
2592,BDC0VZJZC,clust8
2593,BDHPZL57O,clust14
2594,BDMOCANUO,clust19
2595,BDQPQRXIE,clust15
2596,BDWJU6ZEZ,clust7
2597,BDXZ42K8F,clust6
2598,BE1YJIALM,clust17
2599,BE72NXV2M,clust12
2600,BEJXT7JA8,clust6
2601,BESU5JN6R,clust6
2602,BF5K5YMLF,clust1
2603,BFFHDPUOP,clust5
2604,BFI2XWK9E,clust7
2605,BFK101JZW,clust11
2606,BFPYAY1YT,clust1
2607,BFQPNYIFT,clust12
2608,BFQRAEV9V,clust5
2609,BFR9NM7X0,clust0
2610,BFU33GUUT,clust12
2611,BFUVFWB3M,clust16
2612,BFWFHOB70,clust16
2613,BG3AHYQ9V,clust11
2614,BG4EVWPZY,clust5
2615,BG9ZQ5BDY,clust3
2616,BGEWFXQWW,clust1
2617,BGH4S6P24,clust17
2618,BGKNZTVGZ,clust15
2619,BGZL7S24A,clust10
2620,BH3V7FZNW,clust0
2621,BH5409VXY,clust17
2622,BH5QCC5CX,clust18
2623,BHA6FFIDJ,clust6
2624,BHADJMJNH,clust0
2625,BHJY32LAL,clust6
2626,BHNU1GMC5,clust4
2627,BHVS7FNJ6,clust19
2628,BI53KX0AM,clust7
2629,BI60MJH6V,clust0
2630,BIB2RYYOB,clust4
2631,BIFNQEWTS,clust18
2632,BIGUV3QUL,clust13
2633,BILGYIBKT,clust11
2634,BIW9LK73N,clust11
2635,BJ0PKHJVC,clust11
2636,BJ5VV5S5X,clust13
2637,BJ6O2BKQY,clust5
2638,BJHHR8JQV,clust13
2639,BJJD7AGU1,clust1
2640,BJW4L77Z3,clust9
2641,BK52M0TE6,clust0
2642,BK7KYYFJ8,clust18
2643,BKGGA9NZT,clust0
2644,BKHMOXTLA,clust16
2645,BKSU3CF5P,clust2
2646,BL0CKWAKG,clust13
2647,BL4VPXCYH,clust18
2648,BL9WTJ4AS,clust11
2649,BLAJU9OHI,clust3
2650,BLIW1F03D,clust4
2651,BLKCR03CA,clust4
2652,BLMTGNDCP,clust5
2653,BLP7OV7KX,clust18
2654,BLUDD3FO9,clust17
2655,BLVKXWAJT,clust17
2656,BM91N8S5H,clust19
2657,BMNMLD3CD,clust0
2658,BMRBCXFG3,clust10
2659,BMU5LCSH4,clust17
2660,BN2OEX86L,clust12
2661,BN4TDUDZD,clust9
2662,BNMCV44VR,clust15
2663,BNO3Z1GOP,clust7
2664,BO1AE7E02,clust9
2665,BO23G2R3A,clust2
2666,BO92KBIZD,clust10
2667,BOAFUZPW0,clust6
2668,BOART6YZT,clust18
2669,BOB2YMJ2R,clust7
2670,BOB6I3FH9,clust14
2671,BOEZO7JOT,clust0
2672,BOIG5NB2N,clust5
2673,BOP7YEYBK,clust9
2674,BOPIZIG9H,clust5
2675,BP3QYWN9I,clust5
2676,BP8BZD17N,clust10
2677,BP9YDYYAT,clust14
2678,BPA5KDN7D,clust5
2679,BPE2TDT57,clust15
2680,BPRD2IL83,clust0
2681,BPY5CHUG4,clust6
2682,BPYCTPRPJ,clust4
2683,BQ54L8PRD,clust9
2684,BQPK6HE6Z,clust9
2685,BQY776TBI,clust14
2686,BR8QTI1IE,clust19
2687,BRAYTFGPA,clust6
2688,BRCIL7K81,clust7
2689,BRFFMYP4R,clust5
2690,BRIQCGK8O,clust18
2691,BRWZL3844,clust19
2692,BRYDSM1N8,clust7
2693,BS5QJ80ZQ,clust10
2694,BSDNDF39Q,clust10
2695,BSQHWK0E7,clust0
2696,BSRU9DHK3,clust9
2697,BT3J29KZQ,clust3
2698,BT3QUZ0YR,clust4
2699,BT6TPGGEO,clust6
2700,BTDJTSRJL,clust13
2701,BTH44RQAN,clust9
2702,BTHCSN8RZ,clust9
2703,BTHTQZNLN,clust14
2704,BTJAZLCP0,clust5
2705,BTJXT4LPA,clust0
2706,BTUOPX8E8,clust14
2707,BUDUMQ9XG,clust19
2708,BUP70NFRI,clust18
2709,BUP89CDTM,clust1
2710,BV471Y67F,clust19
2711,BV7MTVM3G,clust6
2712,BVBMED8A7,clust4
2713,BVEGNQOGL,clust9
2714,BW0VWU9O3,clust1
2715,BW1K2605M,clust5
2716,BW1RAAMLK,clust4
2717,BW8ALKTFZ,clust9
2718,BWALP732A,clust16
2719,BWNR0NAF6,clust7
2720,BX4RLHI1F,clust10
2721,BXJ0JA9Y5,clust15
2722,BXRQ3ROVC,clust19
2723,BYA7MZV6L,clust16
2724,BYDCUV39R,clust11
2725,BYFBQ5FA9,clust0
2726,BYFTF1TYZ,clust9
2727,BYHQSEVAW,clust8
2728,BYKSK7H1O,clust11
2729,BYLP8NB8Y,clust5
2730,BZ7WA6VDQ,clust0
2731,BZBSK2WZI,clust18
2732,BZJHH0M8A,clust15
2733,C00EBSN2W,clust7
2734,C00L2TZQ9,clust4
2735,C09VJKUBO,clust11
2736,C0CI4AEEJ,clust6
2737,C0CIONASE,clust14
2738,C0HQ1P572,clust8
2739,C0NZ2XP4B,clust1
2740,C0PFNQ2IV,clust8
2741,C11DUJ7IG,clust0
2742,C13EVJAEJ,clust5
2743,C18I8DXY3,clust5
2744,C1AGWUA7C,clust17
2745,C1BWCEAKJ,clust3
2746,C1J9LI21U,clust4
2747,C1K9RXJ5R,clust4
2748,C1WCLE139,clust18
2749,C1XJOAUWH,clust12
2750,C2229A2WS,clust10
2751,C233L3AM6,clust15
2752,C24RUEE57,clust6
2753,C2B3WDTV7,clust10
2754,C2K1OVJXP,clust5
2755,C2OOBJLB5,clust5
2756,C2SW90UXU,clust19
2757,C2UE1YHFI,clust11
2758,C32QG0CMU,clust1
2759,C3MC0KFKL,clust8
2760,C3QAXWKND,clust12
2761,C3RT7JXCW,clust15
2762,C3VS9IZKW,clust15
2763,C3X15OF4R,clust2
2764,C48SI2E1U,clust11
2765,C4AA32J2I,clust0
2766,C4CKW5DO0,clust1
2767,C4KYJL34H,clust18
2768,C4O9Z09CB,clust0
2769,C4Z2AQ3PN,clust11
2770,C50MZDZDC,clust3
2771,C659EZTE0,clust11
2772,C67C63O2K,clust5
2773,C79D064F0,clust10
2774,C7NFI75YT,clust17
2775,C7U1SO7OJ,clust11
2776,C81LQI6AL,clust9
2777,C88SL0WQV,clust18
2778,C8AH582OZ,clust11
2779,C8NYMBU5G,clust17
2780,C8ULCRVRN,clust6
2781,C96HUOP20,clust19
2782,C9WYVRZL6,clust1
2783,C9ZD2TYAQ,clust4
2784,CA3GCH8VI,clust17
2785,CA8PVSGXO,clust3
2786,CAI4IP357,clust3
2787,CAMCYMSFA,clust4
2788,CAZEEAPTJ,clust14
2789,CB0TUAS73,clust17
2790,CB3Z0677X,clust5
2791,CB4SYJ8JE,clust18
2792,CBAQ0DOJ6,clust16
2793,CBEY6MF0Z,clust14
2794,CBYYLSA1G,clust0
2795,CC4P6QC68,clust0
2796,CCKY2B3HU,clust15
2797,CCPDWK44A,clust14
2798,CCQ5QYKME,clust4
2799,CDASPP655,clust14
2800,CDL6D0BNB,clust14
2801,CDPIPC8EI,clust18
2802,CDTEGHIGC,clust9
2803,CDUKB24RM,clust5
2804,CE6L2BOG4,clust11
2805,CE6ZOV98Y,clust6
2806,CE809QOSA,clust4
2807,CEA5DFKHU,clust16
2808,CEC7910O9,clust9
2809,CEI6NSVPS,clust6
2810,CEJP79U30,clust15
2811,CENY5I0J1,clust6
2812,CETXWP21X,clust16
2813,CEU43JFSJ,clust9
2814,CEW0FFZ4A,clust16
2815,CF2JA9VPS,clust5
2816,CF42CQEZY,clust9
2817,CF91OJY6M,clust16
2818,CF961IZA3,clust11
2819,CFE9TK82E,clust5
2820,CFFC04R3N,clust5
2821,CFN6GRJW7,clust18
2822,CFQENC5TJ,clust1
2823,CFRI06D20,clust11
2824,CG2PTQ5EP,clust6
2825,CG2TBDURW,clust3
2826,CGG6KOEX9,clust0
2827,CGK1HVIPE,clust11
2828,CGNVNC16R,clust2
2829,CGXAVDUG0,clust19
2830,CGYAGPDRG,clust9
2831,CGYLHFHCF,clust10
2832,CHDC7C8WD,clust4
2833,CHPA2U69Q,clust1
2834,CHPUYRZKW,clust14
2835,CHUN1VK0I,clust14
2836,CHYCYIMPN,clust18
2837,CI669D88A,clust4
2838,CI7606M3B,clust6
2839,CI91AJWNM,clust17
2840,CIAEOVMWE,clust17
2841,CIJOCA36X,clust4
2842,CIMML056Q,clust14
2843,CIOAULMP9,clust5
2844,CIU70FT54,clust14
2845,CJB94Q5Z1,clust4
2846,CJEQENIHY,clust3
2847,CJGJSEH8G,clust1
2848,CJIM08TZF,clust14
2849,CJL4UO3FY,clust11
